Seed_ID,Seed_Name,Soil_Types,Plant_Category,Season,Watering,Fertilization_List,Fertilization_Time,Best_Growing_Areas,Temperature,Soil_Temperature,Precipitation,Soil_Moisture,Sunshine_Duration,Humid
62855,tillandsia balbisiana,"[""Well-draining soil"",""Sphagnum moss""]",Epiphyte,"[""Year-round""]",03-Feb,"[""Bromeliad fertilizer"",""Liquid fertilizer""]",4,"[""Tropical rainforests"",""Cloud forests""]",20,20,1000,0.35,24000,80
62856,tillandsia bartramii,"[""Well-drained soil"",""Sandy soil""]",Air Plant,"[""Spring"",""Summer"",""Fall""]",03-Feb,"[""Diluted liquid fertilizer"",""Bromeliad fertilizer""]",4,"[""Southwestern United States"",""Mexico""]",25,25,1000,0.3,22000,70
62857,tillandsia juncea,"[""Well-draining soil""]",Epiphyte,"[""Year-round""]",Every 1-2 weeks,"[""Diluted orchid fertilizer""]",Every 3-4 weeks,"[""Tropical regions"",""Subtropical regions""]",22.5,22.5,1000,0.45,26000,80
62858,tillandsia myriophylla,"[""Well-draining soil"",""Sandy soil""]",Air Plant,"[""Spring"",""Summer""]",Every 1-2 weeks,"[""Diluted liquid fertilizer"",""Air plant specific fertilizer""]",Every 2-4 weeks,"[""Tropical regions"",""Subtropical regions""]",25,25,750,0.3,20000,70
62859,tillandsia bartramii × fasciculata [unnamed hybrid],"[""Loam"",""Sandy"",""Clay""]",Epiphyte,"[""Spring"",""Summer""]",03-Feb,"[""Liquid fertilizer"",""Slow-release pellets""]",4,"[""South America"",""Central America"",""Caribbean""]",22.5,22.5,1000,0.45,28800,70
62860,tillandsia polystachya,"[""Well-drained soil"",""Sandy soil""]",Air Plant,"[""All year round""]",02-Jan,"[""Diluted liquid fertilizer"",""Foliar fertilizer""]",2,"[""Tropical regions"",""Subtropical regions""]",25,25,1000,0.2,30000,70
62861,tillandsia ×smalliana,"[""Well-draining soil"",""Sandy soil"",""Loamy soil""]",Air Plant,"[""Year-round""]",Every 2-3 weeks,"[""Liquid fertilizer"",""Diluted fish emulsion""]",Every 4-6 weeks,"[""Tropical regions"",""Subtropical regions""]",25,22.5,750,0.3,40000,80
62862,tillandsia borinquensis,"[""Well-draining soil""]",Air Plant,"[""Year-round""]",03-Feb,"[""Diluted liquid fertilizer""]",06-Apr,"[""Tropical regions""]",25,22.5,1000,0.2,21600,60
62863,tillandsia festucoides,"[""Sandy loam"",""Clay loam""]",Bromeliad,"[""Start of the rainy season"",""Spring"",""Early summer""]",2-3 hours interval,"[""Liquid fertilizer with balanced NPK ratio"",""Slow-release granular fertilizer""]",4-6 weeks interval,"[""Central America"",""Caribbean Islands"",""Northern South America""]",20,20,750,0.35,3000,80
62864,tibouchina,"[""Well-drained"",""Loamy""]",Shrub,"[""Spring"",""Summer""]",03-Feb,"[""Slow-release fertilizer"",""Organic compost""]",06-Apr,"[""Tropical regions"",""Subtropical regions""]",22.5,25,1500,0.3,22000,80
62865,tillandsia bulbosa,"[""Well-draining soil"",""Epiphytic substrate""]",Epiphyte,"[""All year round""]",Every 2-3 weeks,"[""Bromeliad fertilizer"",""Diluted liquid fertilizer""]",Every 4-6 weeks,"[""Tropical rainforests"",""Cloud forests"",""Warm coastal regions""]",22.5,25,1000,0.45,22000,80
62866,tidestromia carnosa,"[""Sandy loam"",""Loamy sand""]",Flowering plant,"[""Spring"",""Summer""]",48,"[""10-10-10"",""14-14-14""]",4,"[""Southwestern United States"",""Mexico"",""Central America""]",25,30,450,0.3,22000,60
62867,tidestromia lanuginosa,"[""Sandy Loam"",""Loam""]",Flowering Plant,"[""Late spring"",""Summer"",""Early fall""]",2,"[""NPK Fertilizer""]",4,"[""Southwestern United States"",""Northern Mexico""]",25,20,300,0.25,3000,60
62868,tiquilia canescens,"[""Sandy Loam"",""Clay Loam""]",Flowering Plant,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Southwestern United States"",""Mexico""]",22.5,27.5,350,0.3,22000,80
62869,coldenia canescens,"[""Sandy"",""Loamy""]",Shrub,"[""Spring"",""Summer""]",2-3 hours interval,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Coastal regions"",""Semi-arid regions""]",22.5,22.5,750,0.3,7000,70
62870,ticanto,"[""Loam"",""Sandy loam"",""Clay loam""]",Fruit,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Mediterranean"",""Subtropical"",""Tropical""]",25,20,650,0.3,30000,80
62871,tiarella cordifolia,"[""Loam"",""Sandy Loam"",""Clay""]",Perennial,"[""Spring"",""Summer"",""Fall""]",03-Feb,"[""Slow-release granular fertilizer"",""Liquid fertilizer""]",06-Apr,"[""Woodland Gardens"",""Shade Gardens"",""Rock Gardens""]",17.5,15,750,0.35,400,70
62872,tilia cordata,"[""Loam"",""Sandy Loam"",""Clay Loam""]",Deciduous Tree,"[""Late Spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",06-Apr,"[""Europe"",""North America"",""Asia""]",20,15,650,0.3,2500,60
62873,timonius corymbosus,"[""Loam"",""Clay""]",Shrub,"[""Year-round""]",2-3 hours interval,"[""NPK fertilizers""]",4 weeks interval,"[""Tropical regions"",""Subtropical regions""]",25,27.5,1500,0.3,30000,80
62874,tiarella wherryi,"[""Loamy"",""Sandy""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""Organic fertilizer"",""Slow-release fertilizer""]",06-Apr,"[""Woodland"",""Shade Gardens""]",20,15,750,0.4,20000,70
62875,tiarella macrophylla,"[""Loamy"",""Sandy""]",Perennial,"[""Spring"",""Summer""]",Every 2-3 days,"[""General purpose fertilizer""]",Every 4-6 weeks,"[""Shaded gardens"",""Woodland areas""]",17.5,17.5,750,0.45,20000,70
62876,timmiella crassinervis,"[""Sandy"",""Loamy"",""Clayey""]",Moss,"[""Spring"",""Summer""]",24,"[""Organic fertilizer"",""Liquid moss fertilizer""]",4,"[""Shaded areas"",""Rock crevices""]",20,15,125,0.3,20000,70
62877,timmiella flexiseta sensu,"[""Sandy soil"",""Loamy soil""]",Moss,"[""Spring"",""Autumn""]",2-3 hours interval,"[""Organic compost"",""Liquid fertilizer""]",4 weeks interval,"[""Temperate regions"",""Forest floors""]",15,10,750,0.4,12000,80
62878,trichostomum vancouveriense,"[""Loam"",""Silt"",""Clay""]",Moss,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""North America"",""Europe"",""Asia""]",15,10,150,0.35,5000,70
62880,tipularia discolor,"[""Sandy loam"",""Loam"",""Clay loam""]",Orchid,"[""Summer""]",48,"[""Organic fertilizer"",""Slow-release granular fertilizer""]",8,"[""Eastern North America"",""Southeastern Canada"",""Eastern Asia""]",20,20,1150,0.3,22000,70
62881,tipularia unifolia,"[""Loamy"",""Sandy""]",Orchid,"[""Late Spring"",""Summer""]",03-Feb,"[""All-purpose fertilizer"",""Slow-release fertilizer""]",4,"[""Eastern North America""]",17.5,20,1000,0.3,20000,70
62882,tithonia diversifolia,"[""Sandy loam"",""Clay loam"",""Loamy soil""]",Flowering Plant,"[""Start of summer"",""Rainy season""]",05-Mar,"[""Nitrogen-based fertilizer"",""Phosphorous-based fertilizer""]",4,"[""Tropical regions"",""Subtropical regions""]",25,20,1000,0.3,24000,70
62883,mirasolia diversifolia,"[""Loamy"",""Sandy""]",Flowering Plant,"[""Spring"",""Summer""]",2-3 hours interval,"[""Nitrogen-rich fertilizers"",""Phosphorous-rich fertilizers""]",6 weeks interval,"[""Tropical regions"",""Subtropical regions""]",25,20,750,0.3,40000,80
62884,tilia ×euchlora,"[""Loam"",""Sandy loam"",""Clay loam""]",Deciduous Tree,"[""Spring"",""Summer""]",Every 2-3 days,"[""Nitrogen"",""Phosphorus"",""Potassium""]",Every 4-6 weeks,"[""North America"",""Europe"",""Asia""]",10,12.5,750,0.375,3000,70
62885,tilia ×europaea,"[""Loam"",""Clay"",""Sandy""]",Deciduous Tree,"[""Late Spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Europe"",""North America""]",20,15,625,0.3,30000,60
62886,tilia europaea,"[""Loam"",""Silt"",""Clay""]",Deciduous Tree,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Europe"",""North America""]",17.5,15,750,0.3,25000,70
62887,tilia × vulgaris,"[""Loam"",""Silt"",""Clay""]",Deciduous Tree,"[""Spring"",""Summer""]",2-3 hours interval,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4 (weeks interval),"[""Europe"",""North America"",""Asia""]",20,15,650,0.325,20000,60
62888,tillandsia fasciculata,"[""Well-draining soil"",""Sandy soil""]",Air Plant,"[""Spring"",""Summer""]",03-Feb,"[""Diluted liquid fertilizer"",""Slow-release fertilizer""]",4,"[""Southern United States"",""Central America""]",22.5,22.5,1000,0.35,30000,80
62889,tillandsia hystricina,"[""Well-draining soil"",""Sandy soil""]",Air Plant,"[""Year-round""]",2-3 hours interval,"[""Liquid fertilizer"",""Diluted fertilizer""]",4-6 (weeks interval),"[""Tropical regions"",""Subtropical regions""]",25,30,750,0.3,25000,70
62890,tillandsia flexuosa,"[""Sandy loam"",""Loamy sand"",""Silt loam""]",Epiphyte,"[""Year-round""]",02-Jan,"[""Bromeliad fertilizer"",""Water-soluble fertilizer""]",4,"[""Central America"",""Caribbean"",""Northern South America""]",21,20,1250,0.225,32000,70
62891,tillandsia aloifolia,"[""Well-drained soil"",""Sandy soil""]",Air plant,"[""Year-round""]",02-Jan,"[""Diluted liquid fertilizer""]",4,"[""Coastal areas"",""Tropical regions""]",22.5,22.5,1000,0.3,25000,80
62892,tillandsia ×floridana,"[""Well-draining soil"",""Sandy soil""]",Epiphyte,"[""All year round"",""Starts in spring""]",03-Feb,"[""Liquid fertilizer"",""Slow-release granular fertilizer""]",4,"[""Florida"",""Southern United States""]",22.5,24,1500,0.225,25000,80
62893,tilia ×flavescens,"[""Loamy"",""Clayey""]",Deciduous Tree,"[""Spring"",""Summer""]",8,"[""NPK"",""Compost""]",4,"[""Europe"",""North America""]",20,15,650,0.4,3000,70
62894,tidestromia gemmata,"[""Sandy"",""Loamy"",""Clayey""]",Flowering Plant,"[""Summer"",""Autumn""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Southwestern United States"",""Northern Mexico""]",22.5,27.5,250,0.225,5000,70
62895,tiquilia gossypina,"[""Sandy"",""Loamy""]",Shrub,"[""Spring"",""Summer"",""Early Fall""]",24,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Southwestern United States"",""Mexico"",""Northern Mexico""]",25,27.5,300,0.3,20000,60
62896,coldenia gossypina,"[""Sandy"",""Loamy""]",Herb,"[""Summer"",""Monsoon""]",24,"[""Nitrogen-based"",""Phosphorus-based""]",4,"[""Tropical regions"",""Subtropical regions""]",25,30,750,0.35,20000,60
62897,eddya gossypina,"[""Loam"",""Sandy Loam"",""Clay""]",Ornamental,"[""Spring"",""Summer""]",3,"[""NPK 10-10-10"",""Organic compost""]",4,"[""Tropical"",""Subtropical"",""Mediterranean""]",25,21.5,150,0.3,40000,70
62898,tiquilia greggii,"[""Sandy"",""Loamy""]",Perennial,"[""Spring"",""Summer"",""Fall""]",48,"[""NPK 10-10-10""]",4,"[""Southwestern United States"",""Northern Mexico""]",17.5,22.5,300,0.2,22000,60
62899,coldenia greggii,"[""Sandy loam"",""Loam"",""Clay""]",Herbaceous perennial,"[""Late spring"",""Summer""]",2 hours interval,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4 weeks interval,"[""Southwestern United States"",""Northern Mexico""]",25,25,300,0.25,8000,70
62900,ptilocalyx greggii,"[""Sandy loam"",""Loam"",""Clay loam""]",Flowering plant,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Australia"",""New Zealand"",""South Africa""]",20,21.5,400,0.4,20000,60
62901,tibouchina granulosa,"[""Well-drained soil"",""Loamy soil""]",Shrub,"[""Spring"",""Summer""]",03-Feb,"[""Balanced NPK fertilizer""]",4,"[""Tropical and subtropical regions""]",21,20,2000,0.3,3000,80
62902,tigridia grandiflora,"[""Sandy Loam"",""Clay Loam""]",Flowering Plant,"[""Summer""]",Every 3 days,"[""Nitrogen"",""Phosphorus"",""Potassium""]",Every 4 weeks,"[""South America"",""Mexico"",""Central America""]",21.5,17.5,600,0.25,27000,60
62903,tigridia,"[""Loamy"",""Sandy"",""Well-drained""]",Flowering Plant,"[""Late Spring"",""Summer""]",2-3 hours interval,"[""NPK 10-10-10"",""Organic compost""]",4-6 (weeks interval),"[""Mediterranean"",""Subtropical"",""Tropical""]",20,21.5,750,0.3,30000,70
62904,tibouchina herbacea,"[""Sandy loam"",""Clay loam""]",Shrub,"[""Start of summer"",""Spring""]",48 hours interval,"[""Nitrogen-based"",""Phosphorus-based""]",4 (weeks interval),"[""Tropical"",""Subtropical""]",21,21.5,1500,0.3,28000,80
62905,tibouchina heteromalla,"[""Well-drained"",""Loamy""]",Shrub,"[""Spring"",""Summer""]",03-Feb,"[""Slow-release fertilizer"",""Organic compost""]",6,"[""Tropical regions"",""Subtropical regions""]",20,20,1500,0.3,25000,80
62906,tiquilia hispidissima,"[""Sandy loam"",""Loamy sand"",""Silt loam""]",Herbaceous,"[""Summer""]",03-Feb,"[""NPK 10-10-10"",""Organic compost""]",4,"[""Southwestern United States"",""Northern Mexico""]",30,25,200,0.3,20000,60
62908,eddya hispidissima,"[""Loamy"",""Sandy""]",Shrub,"[""Spring"",""Summer""]",2,"[""Nitrogen"",""Phosphorus""]",4,"[""North America"",""Europe""]",21,21,750,0.3,25000,60
62909,tillandsia ionantha,"[""Well-drained soil""]",Air Plant,"[""Spring"",""Summer""]",Every 1-2 weeks,"[""Diluted liquid fertilizer once a month""]",06-Apr,"[""Tropical regions"",""Humid environments""]",22.5,22.5,750,0.4,20000,60
62910,tilia japonica,"[""Loamy"",""Sandy"",""Clayey""]",Tree,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Japan"",""Korea"",""China""]",20,20,1400,0.3,25000,70
62911,timonius korrensis,"[""Loam"",""Sandy loam"",""Clay loam""]",Shrub,"[""Year-round""]",03-Feb,"[""NPK fertilizers"",""Organic compost""]",06-Apr,"[""Tropical regions"",""Subtropical regions""]",27.5,22.5,1750,0.4,20000,80
62912,cladothrix lanuginosa,"[""Loam"",""Sandy loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""North America"",""Europe"",""Asia""]",20,15,1000,0.3,20000,70
62913,tiquilia latior,"[""Sandy"",""Loamy""]",Wildflower,"[""Spring"",""Summer""]",6,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Southwestern United States"",""Northern Mexico""]",21.5,25,325,0.2,30000,60
62914,tibouchina laxa,"[""Loamy"",""Sandy""]",Shrub,"[""Year-round""]",03-Feb,"[""NPK"",""Compost""]",4,"[""Tropical"",""Subtropical""]",20,20,1500,0.3,4000,60
62915,timonius ledermannii,"[""Loamy"",""Sandy""]",Shrub,"[""Start of Summer""]",2,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Tropical Rainforests"",""Subtropical Regions""]",26,22.5,1750,0.4,25000,80
62916,tillandsia lineatispica,"[""Sandy"",""Loamy""]",Epiphyte,"[""Year-round""]",03-Feb,"[""Liquid fertilizer"",""Epiphytic fertilizer""]",4,"[""Central America"",""South America""]",24,22.5,750,0.4,22000,70
62917,tillandsia lindenii,"[""Well-draining soil""]",Epiphyte,"[""All year round""]",Every 1-2 weeks,"[""Diluted liquid fertilizer""]",Every 2-4 weeks,"[""Central and South America""]",21.5,21.5,750,0.5,22000,80
62918,tilia,"[""Loam"",""Clay"",""Silt""]",Deciduous Tree,"[""Spring"",""Summer""]",2,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Europe"",""North America"",""Asia""]",20,15,750,0.3,30000,60
62919,tilingia,"[""Loam"",""Clay"",""Sandy""]",Flowering plant,"[""Spring"",""Summer"",""Autumn""]",48,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",4,"[""Coastal areas"",""Mediterranean regions"",""Temperate regions""]",20,20,750,0.3,25000,60
62920,tillandsia,"[""Well-draining soil"",""Loamy soil""]",Epiphyte,"[""All year round""]",2-3 hours interval,"[""Liquid fertilizer"",""Slow-release granular fertilizer""]",4-6 (weeks interval),"[""Tropical rainforests"",""Cloud forests""]",22.5,25,1250,0.3,25000,80
62921,tibouchina longifolia,"[""Well-drained soil"",""Sandy loam""]",Shrub,"[""Spring"",""Summer""]",2-3 hours interval,"[""Slow-release fertilizer"",""Organic compost""]",4 weeks interval,"[""Coastal regions"",""Subtropical regions""]",17.5,22.5,1500,0.35,22000,80
62922,rhexia longifolia,"[""Sandy loam"",""Clay loam""]",Wildflower,"[""Late spring"",""Summer"",""Early fall""]",2-3 hours interval,"[""Organic compost"",""Slow-release fertilizer""]",4 (weeks interval),"[""Southeastern United States"",""Coastal areas""]",22.5,22.5,750,0.4,20000,70
62923,tiquilia mexicana,"[""Sandy Loam"",""Clay Loam""]",Flowering Plant,"[""Summer""]",2-3 hours interval,"[""Nitrogen"",""Phosphorus"",""Potassium""]",6 (weeks interval),"[""Southwestern United States"",""Mexico""]",25,30,400,0.2,20000,70
62924,coldenia mexicana,"[""Sandy loam"",""Loam"",""Clay loam""]",Herb,"[""Spring"",""Summer""]",12,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Southwestern United States"",""Mexico"",""Central America""]",30,27.5,650,0.3,26000,60
62925,timmia megapolitana,"[""Sandy loam"",""Loam"",""Clay""]",Moss,"[""Spring"",""Summer""]",2-3 hours interval,"[""Organic compost"",""Slow-release granular fertilizer""]",4 (weeks interval),"[""Shaded areas"",""Rocky slopes"",""Forests""]",15,10,750,0.5,3000,70
62926,timmia bavarica,"[""Sandy"",""Loamy"",""Clayey""]",Moss,"[""Spring"",""Summer""]",24,"[""Organic fertilizer"",""Slow-release fertilizer""]",4,"[""Alpine regions"",""Mountainous areas""]",10,7.5,750,0.5,21600,80
62927,grevilleanum serratum,"[""Loam"",""Clay"",""Sandy""]",Flowering Plant,"[""Spring"",""Summer""]",2-3 hours interval,"[""Nitrogen-based"",""Phosphorus-based""]",4 weeks interval,"[""Tropical regions"",""Subtropical regions""]",20,20,150,0.3,25000,60
62928,timmia,"[""Loam"",""Sandy Loam"",""Silt Loam""]",Moss,"[""Spring"",""Autumn""]",12,"[""Organic Compost"",""Peat Moss""]",12,"[""Cool and Moist Environments"",""Shaded Areas"",""Temperate Regions""]",15,10,150,0.3,3000,80
62929,timmiella,"[""Loam"",""Silt"",""Clay""]",Moss,"[""Spring"",""Autumn""]",24,"[""Organic fertilizer"",""Slow-release fertilizer""]",4,"[""Shaded areas"",""Damp areas"",""Forests""]",12.5,12.5,750,0.4,20000,70
62930,tilia ×moltkei,"[""Well-drained"",""Loamy"",""Sandy""]",Deciduous Tree,"[""Spring"",""Summer""]",2,"[""Nitrogen-based"",""Phosphorus-based"",""Potassium-based""]",6,"[""Europe"",""North America""]",17.5,12.5,750,0.45,30000,80
62931,timonius mollis,"[""Sandy loam"",""Clay loam""]",Shrub,"[""Summer"",""Rainy season""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Tropical regions"",""Coastal areas""]",25,27.5,1500,0.3,25000,80
62932,timonius,"[""Sandy loam"",""Clay loam""]",Shrub,"[""Spring"",""Summer""]",24,"[""NPK 10-10-10"",""Organic compost""]",4,"[""Tropical regions"",""Subtropical regions""]",27.5,22.5,175,0.4,8000,80
62933,tinantia,"[""Loam"",""Sandy Loam"",""Clay""]",Flowering Plant,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Tropical"",""Subtropical"",""Mediterranean""]",25,21.5,750,0.4,20000,70
62934,timonius nitidus,"[""Sandy loam"",""Loamy sand""]",Shrub,"[""Summer"",""Rainy""]",2,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Tropical regions"",""Subtropical regions""]",27.5,24.5,2000,0.2,20000,80
62935,timmia norvegica,"[""Loam"",""Clay"",""Silt""]",Moss,"[""Spring"",""Summer""]",6,"[""Organic matter"",""Slow-release fertilizer""]",4,"[""Northern Europe"",""North America"",""Asia""]",15,10,750,0.5,5000,70
62936,timmia comata,"[""Sandy"",""Loamy"",""Clay""]",Grass,"[""Summer"",""Fall""]",2-4 hours interval,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4 (weeks interval),"[""North America"",""Europe"",""Asia""]",20,15,750,0.2,30000,70
62937,ticanto nuga,"[""Sandy"",""Loam"",""Clay""]",Ticanto Nuga,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Tropical regions"",""Subtropical regions""]",25,20,150,0.3,20000,80
62938,tiquilia nuttallii,"[""Sandy loam"",""Silt loam""]",Perennial,"[""Spring"",""Summer""]",2,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Western United States"",""Southwestern Canada""]",22.5,22.5,300,0.225,4000,70
62939,coldenia nuttallii,"[""Sandy loam"",""Loamy sand"",""Silty loam""]",Herb,"[""Late spring"",""Summer""]",2,"[""Nitrogen-rich fertilizer"",""Phosphorus-rich fertilizer""]",4,"[""Coastal regions"",""Semi-arid regions""]",25,20,400,0.225,25000,60
62940,tidestromia oblongifolia,"[""Sandy"",""Loamy""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",06-Apr,"[""Southwestern United States"",""Mexico"",""South America""]",25,20,350,0.2,22000,60
62941,tiquilia palmeri,"[""Sandy loam"",""Loamy sand""]",Flowering,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Southwest United States"",""Northwestern Mexico""]",22.5,22.5,225,0.25,7200,60
62942,coldenia palmeri,"[""Sandy"",""Loamy""]",Herb,"[""Spring"",""Summer""]",24,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Coastal areas"",""Desert regions""]",25,30,250,0.3,4000,70
62943,tiquiliopsis palmeri,"[""Well-drained soil"",""Sandy loam""]",Flowering plant,"[""Spring"",""Summer""]",2-3 hours interval,"[""Organic compost"",""Slow-release granular fertilizer""]",6 weeks interval,"[""Arizona"",""New Mexico""]",25,21.5,350,0.4,5000,70
62944,tillandsia paucifolia,"[""Well-drained soil""]",Epiphyte,"[""All year round""]",Every 2-3 days,"[""Diluted liquid fertilizer"",""Slow-release granular fertilizer""]",Every 4-6 weeks,"[""Tropical regions"",""Subtropical regions""]",22.5,25,1500,0.45,4000,80
