Seed_ID,Seed_Name,Soil_Types,Plant_Category,Season,Watering,Fertilization_List,Fertilization_Time,Best_Growing_Areas,Temperature,Soil_Temperature,Precipitation,Soil_Moisture,Sunshine_Duration,Humid,Watering_min_x,SeedName2,Plant_Name,English_Name,Area_Require,Height_Max,Soil_Depth,Precip,Image_URL
70765,cow parsley,"[""Well-drained soil"",""Loamy soil""]",Perennial Herb,"[""Spring"",""Summer""]",48,"[""Organic compost"",""Balanced NPK fertilizer""]",4,"[""Europe"",""North America"",""Asia""]",15.0,12.0,5.0,0.25,18000.0,60.0,48.0,anthriscus sylvestris,Wild Chervil,Anthriscus sylvestris,24,60,0.5,5.0,
70766,American pokeweed,"[""Sandy loam"",""Clay loam"",""Silt loam""]",Perennial,"[""Spring"",""Summer"",""Autumn""]",48,"[""NPK fertilizer"",""Compost""]",4,"[""North America"",""Europe"",""Asia""]",25.0,20.0,5.0,0.3,600.0,70.0,48.0,Phytolacca americana,phytolacca americana,Phytolacca americana,36,96,0.5,5.0,
70767,Black pine seed,"[""Loam"",""Sandy loam"",""Clay loam""]",Evergreen tree,"[""Spring"",""Summer""]",72,"[""Slow-release granular fertilizer"",""Organic compost""]",8,"[""Mediterranean region"",""Central Europe"",""Balkans""]",15.0,10.0,5.0,0.3,300.0,60.0,72.0,Pinus nigra,pinus nigra,Pinus nigra,100,120,1,5.0,
70768,sour cherry,"[""Loam"",""Sandy loam"",""Clay loam""]",Fruit Tree,"[""Spring"",""Summer""]",48,"[""NPK 10-10-10"",""Organic compost""]",4,"[""Mediterranean region"",""Central Europe"",""North America""]",15.6,12.8,3.1,0.25,3600.0,60.0,48.0,Prunus cerasus,prunus cerasus,Prunus cerasus,144,360,1,3.1,
70769,cherry,"[""Loam"",""Clay"",""Sandy""]",Tree,"[""Spring"",""Summer""]",48,"[""Organic compost"",""Nitrogen-rich fertilizer""]",4,"[""Europe"",""North America"",""Asia""]",15.0,18.0,5.0,0.3,6000.0,70.0,48.0,Prunus avium,prunus avium,Prunus avium,100,120,6,5.0,
70771,kiwi fruit,"[""Loam"",""Sandy loam"",""Clay loam""]",Vine,"[""Spring"",""Summer""]",24,"[""Nitrogen-based"",""Potassium-based"",""Phosphorus-based""]",4,"[""Temperate regions"",""Subtropical regions""]",20.0,18.0,5.0,0.3,3000.0,70.0,24.0,actinidia sp.,Actinidia,Actinidia sp.,100,120,1,5.0,
70772,Louisiana Yucca,"[""Sandy loam"",""Loam"",""Clay""]",Perennial,"[""Spring"",""Summer""]",48,"[""NPK 10-10-10"",""Organic compost""]",4,"[""Southern United States"",""Mexico"",""Central America""]",25.0,20.0,5.0,0.3,3600.0,60.0,48.0,Louisiana yam,proboscidea louisianica,Proboscidea louisianica,36,60,1,5.0,
70773,common burdock,"[""Loam"",""Clay"",""Sandy""]",Herbaceous Perennial,"[""Spring"",""Summer"",""Autumn""]",24,"[""Nitrogen-rich fertilizer"",""Potassium-rich fertilizer""]",4,"[""Europe"",""North America"",""Asia""]",15.0,12.0,5.0,0.3,18000.0,60.0,24.0,arctium minus,Arctium minus,Arctium minus,12,60,0.5,5.0,
70774,annual knawel,"[""Loam"",""Sandy Loam"",""Clay Loam""]",Annual Plant,"[""Spring"",""Summer"",""Autumn""]",48,"[""NPK 10-10-10"",""Compost""]",4,"[""Europe"",""North America"",""Asia""]",18.0,15.0,5.0,0.3,3600.0,60.0,48.0,Scleranthus annuus,scleranthus annuus,Scleranthus annuus,12,6,0.2,5.0,
70775,Garlic Mustard,"[""Well-drained soil"",""Loamy soil""]",Herbaceous perennial,"[""Spring"",""Summer""]",48,"[""Compost"",""Organic fertilizer""]",4,"[""North America"",""Europe""]",22.0,18.0,5.0,0.3,6000.0,60.0,48.0,Alliaria petiolata,alliaria petiolata,Alliaria petiolata,12,36,0.2,5.0,
70776,Water-purslane,"[""Loamy"",""Sandy""]",Herbaceous perennial,"[""Spring"",""Summer""]",24,"[""Compost"",""Organic fertilizers""]",4,"[""Europe"",""North America""]",20.0,18.0,5.0,0.35,6000.0,70.0,24.0,Apium nodiflorum,apium nodiflorum,Apium nodiflorum,12,24,0.5,5.0,
70777,Fo-ti,"[""Loam"",""Silt"",""Clay""]",Perennial,"[""Spring"",""Summer"",""Autumn""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""China"",""Japan"",""Korea""]",20.0,18.0,5.0,0.3,3600.0,60.0,48.0,polygonum multiflorum,Polygonum multiflorum,Polygonum multiflorum,24,36,0.5,5.0,
70778,Vietnamese coriander,"[""Loamy"",""Sandy""]",Herb,"[""Spring"",""Summer""]",48,"[""Organic compost"",""Fish emulsion""]",4,"[""Tropical regions"",""Subtropical regions""]",25.0,20.0,5.0,0.5,24000.0,70.0,48.0,Persicaria odorata,persicaria odorata,Persicaria odorata,12,24,1,5.0,
70779,Sticky False Heather,"[""Loam"",""Sandy"",""Clay""]",Annual,"[""Spring"",""Summer"",""Fall""]",48,"[""NPK"",""Compost""]",4,"[""Southern United States"",""Mexico"",""Central America""]",25.0,20.0,5.0,0.3,6000.0,60.0,48.0,Cuphea viscosissima,cuphea viscosissima,Cuphea Viscosissima,12,24,1,5.0,
70780,cabbage,"[""Loam"",""Sandy loam"",""Clay loam""]",Vegetable,"[""Spring"",""Fall""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Cool temperate regions"",""Coastal areas""]",18.0,15.0,5.0,0.4,300.0,70.0,48.0,cabbage,brassica oleracea var. capitata,Brassica oleracea var. capitata,18,30,0.5,5.0,
70781,Ethiopian mustard,"[""Loam"",""Sandy loam"",""Clay loam""]",Vegetable,"[""Start of summer"",""Rainy season""]",48,"[""NPK"",""Compost""]",4 weeks,"[""Africa"",""Asia"",""South America""]",25.0,20.0,5.0,0.3,600.0,60.0,48.0,Ethiopian Mustard,brassica carinata,Brassica Carinata,12 in,36,1,5.0,
70782,cauliflower,"[""Sandy loam"",""Loam"",""Clay""]",Vegetable,"[""Spring"",""Fall""]",24,"[""Nitrogen-rich fertilizer"",""Phosphorus-rich fertilizer""]",6-Apr,"[""Temperate regions"",""Cool climates""]",15.0,12.5,5.0,0.3,600.0,60.0,24.0,Cauliflower,brassica oleracea var. botrytis,Brassica oleracea var. botrytis,18-Dec,24 - 36,0.5 - 1,3.5,
70783,Chinese cabbage,"[""Loamy"",""Sandy"",""Clayey""]",Vegetable,"[""Spring"",""Autumn""]",24,"[""Nitrogen"",""Phosphorus"",""Potassium""]",2,"[""China"",""Japan"",""Korea""]",20.0,18.0,5.0,0.3,3600.0,60.0,24.0,Chinese cabbage,brassica rapa ssp. chinensis,Brassica rapa ssp. chinensis,12,12,1,5.0,
70784,Brussels sprouts,"[""Loam"",""Sandy loam"",""Clay loam""]",Vegetable,"[""Spring"",""Autumn""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Cool temperate regions"",""Mediterranean climates""]",18.0,15.0,3.0,0.3,6000.0,70.0,48.0,Brussels sprouts,brassica oleracea var. gemmifera,Brassica oleracea var. gemmifera,12,36,0.5,3.0,
70785,Canola,"[""Loam"",""Sandy loam"",""Clay loam""]",Crop,"[""Spring"",""Fall""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""North America"",""Europe"",""Asia""]",15.0,12.0,5.0,0.3,6000.0,70.0,48.0,Brassica napus,brassica napus var. pabularia = var. napus,Brassica napus var. pabularia = var. napus,24,40,2,5.0,
70786,Savoy cabbage,"[""Loam"",""Sandy loam"",""Clay loam""]",Vegetable,"[""Start of spring"",""Early autumn""]",48,"[""NPK fertilizer"",""Compost""]",2,"[""Cool temperate regions"",""Mediterranean climates""]",18.0,15.0,5.0,0.3,300.0,60.0,48.0,Savoy cabbage,brassica oleracea var. sabauda,Brassica oleracea var. sabauda,12,24,0.5,5.0,
70787,Kohlrabi,"[""Sandy loam"",""Loam""]",Vegetable,"[""Spring"",""Autumn""]",48,"[""Nitrogen-based fertilizer"",""Potassium-based fertilizer""]",6-Apr,"[""Northern Europe"",""North America"",""Asia""]",17.5,17.5,5.0,0.4,3500.0,60.0,48.0,Kohlrabi,brassica oleracea var. gongylodes,Brassica oleracea var. gongylodes,12x12,16-Dec,0.5-1,7.5,
70788,Blanketflower,"[""Sandy loam"",""Well-drained""]",Perennial,"[""Spring"",""Summer""]",48,"[""Organic compost"",""Slow-release granular fertilizer""]",6,"[""North America"",""Europe""]",20.0,15.0,5.0,0.3,300.0,50.0,48.0,gaillardia x grandiflora,Gaillardia x grandiflora,Gaillardia x Grandiflora,12,24,0.5,5.0,
70789,denseflower mullein,"[""Well-drained"",""Sandy"",""Loam""]",Perennial Flowering Plant,"[""Spring"",""Summer""]",48,"[""Organic compost"",""Slow-release granular fertilizer""]",6-Apr,"[""Europe"",""North America"",""Asia""]",20.0,15.0,5.0,0.2,840.0,50.0,48.0,Verbascum densiflorum,verbascum densiflorum,Verbascum densiflorum,12,36,0.25,3.5,
70790,Showy Mullein,"[""Well-drained sandy loam"",""Loamy soil""]",Perennial,"[""Spring"",""Summer"",""Autumn""]",48,"[""Organic compost"",""Slow-release granular fertilizer""]",8,"[""Sunny open areas"",""Rock gardens"",""Dry meadows""]",18.5,15.2,2.5,0.3,28000.0,55.0,48.0,verbascum speciosum,Verbascum speciosum,Verbascum speciosum,24,36,0.2,2.5,
70791,moth mullein,"[""Well-drained sandy loam"",""Loamy soil"",""Clay soil""]",Perennial,"[""Spring"",""Summer""]",72,"[""Organic compost"",""Slow-release granular fertilizer""]",8,"[""Europe"",""North America"",""Asia""]",20.0,18.0,5.0,0.3,6000.0,50.0,72.0,Verbascum blattaria,verbascum blattaria,Verbascum Blattaria,12,36,0.2,5.0,
70792,Black mullein,"[""Well-drained soil"",""Sandy soil""]",Perennial,"[""Spring"",""Summer""]",48,"[""Organic compost"",""Slow-release fertilizer""]",4,"[""Europe"",""Asia"",""North America""]",20.0,15.0,5.0,0.3,3600.0,50.0,48.0,verbascum nigrum,Verbascum nigrum,Verbascum nigrum,24,48,0.2,5.0,
70793,Baker's Mullein,"[""Well-drained soil"",""Sandy soil""]",Perennial,"[""Late spring"",""Summer"",""Early fall""]",72,"[""Organic compost"",""All-purpose liquid fertilizer""]",4,"[""Mediterranean regions"",""Southwestern United States""]",20.0,18.0,3.0,0.25,6000.0,50.0,72.0,Verbascum bakerianum,verbascum bakerianum,Verbascum bakerianum,36,48,0.5,3.0,
70794,mullein,"[""Loam"",""Sandy"",""Clay""]",Perennial,"[""Spring"",""Summer""]",48,"[""NPK 10-10-10"",""Compost""]",4,"[""Mediterranean"",""North America"",""Europe""]",20.0,15.0,5.0,0.3,6000.0,50.0,48.0,verbascum sp.,Verbascum,Verbascum sp.,12,48,0.5,5.0,
70795,corncockle,"[""Loam"",""Sandy loam""]",Flowering plant,"[""Spring"",""Summer""]",48,"[""Organic compost"",""Slow-release fertilizer""]",4,"[""Europe"",""North America""]",20.0,18.0,5.0,0.3,6000.0,50.0,48.0,Agrostemma githago,agrostemma linicola,Agrostemma linicola,12,36,0.5,5.0,
70796,Sulfur cosmos,"[""Loam"",""Sandy Loam"",""Clay Loam""]",Flowering Plant,"[""Spring"",""Summer""]",48,"[""Slow-release granular fertilizer"",""Liquid fertilizer""]",4,"[""Full Sun"",""Well-drained soil""]",25.0,20.0,5.0,0.3,3600.0,60.0,48.0,Yellow cosmos,cosmos sulphurus,Cosmos Sulphurus,12,36,0.5,5.0,
70797,madder,"[""Loamy"",""Clayey""]",Perennial,"[""Spring"",""Summer""]",48,"[""Organic compost"",""Bone meal""]",8,"[""Europe"",""Asia"",""North America""]",18.0,15.0,5.0,0.3,3600.0,60.0,48.0,Rubia tinctorum,rubia tinctorum,Rubia Tinctorum,12,48,0.5,5.0,
70798,Water soldier,"[""Silt"",""Clay"",""Loam""]",Aquatic plant,"[""Spring"",""Summer"",""Autumn""]",48,"[""NPK 10-10-10"",""Seaweed extract""]",4,"[""Europe"",""North America"",""Asia""]",22.0,18.0,5.0,0.8,6000.0,70.0,48.0,Stratiotes aloides,stratiotes aloides,Stratiotes aloides,24,6,2,5.0,
70799,Grassleaf Pepperweed,"[""Sandy loam"",""Silt loam"",""Clay loam""]",Herbaceous perennial,"[""Spring"",""Autumn""]",192,"[""Nitrogen-based fertilizers"",""Phosphorus-based fertilizers""]",6-Apr,"[""Coastal regions"",""Mediterranean regions""]",22.5,17.5,5.0,0.3,2250.0,60.0,192.0,Lepidium graminifolium,lepidium graminifolium,Lepidium graminifolium,24-30,18-Dec,0.5-1,7.5,
70800,neglected pepperweed,"[""Loamy"",""Sandy""]",Flowering Plant,"[""Spring"",""Summer""]",48,"[""NPK"",""Compost""]",4,"[""North America"",""Europe"",""Asia""]",20.0,18.0,5.0,0.2,6000.0,60.0,48.0,lepidium neglectum,Lepidium neglectum,Lepidium Neglectum,12,12,0.5,5.0,
70801,Common pepperweed,"[""Sandy loam"",""Loam"",""Clay""]",Herbaceous plant,"[""Start of spring"",""Summer"",""Autumn""]",72,"[""NPK fertilizer"",""Organic compost""]",4,"[""North America"",""Europe"",""Asia""]",20.0,15.0,5.0,0.2,5000.0,60.0,72.0,Lepidium virginicum,lepidium virginicum,Lepidium virginicum,24,30,0.5,5.0,
70802,False Dittany,"[""Loam"",""Sandy Loam"",""Clay Loam""]",Perennial,"[""Spring"",""Summer""]",48,"[""Organic compost"",""Slow-release granular fertilizer""]",4,"[""Mediterranean region"",""Southern Europe"",""North Africa""]",20.0,18.0,5.0,0.3,18000.0,70.0,48.0,Ballota pseudodictamnus,ballota pseudodictamnus,Ballota pseudodictamnus,36,24,0.5,5.0,
70803,Buckthorn,"[""Loam"",""Clay"",""Sandy""]",Shrub,"[""Spring"",""Summer"",""Autumn""]",48,"[""Organic compost"",""Slow-release granular fertilizer""]",6,"[""Temperate regions"",""Mediterranean climates""]",20.0,18.0,5.0,0.4,6000.0,70.0,48.0,Rhamnus sp.,rhamnus sp.,Rhamnus sp.,36,120,0.5,5.0,
70804,cumin,"[""Sandy loam"",""Silty loam"",""Loamy soil""]",Herb,"[""Start of summer"",""Monsoon season""]",48,"[""NPK 10-10-10"",""Compost""]",4,"[""India"",""Iran"",""Syria""]",25.0,20.0,3.0,0.3,6000.0,60.0,48.0,cumin,Cuminum cyminum,Cumin,12,30,0.5,3.0,
70805,Blue Chalksticks,"[""Well-draining sandy soil"",""Loam soil with good drainage""]",Succulent,"[""Spring"",""Summer""]",48,"[""Diluted liquid succulent fertilizer""]",6,"[""Mediterranean climate regions"",""Coastal areas""]",20.0,18.0,2.0,0.3,3600.0,50.0,48.0,Kleinia repens,"senecio serpens, syn. kleinia repens","Senecio Serpens, Syn. Kleinia Repens",12,6,0.2,2.0,
70806,Damask rose,"[""Loam"",""Sandy Loam"",""Clay""]",Shrub,"[""Spring"",""Summer""]",24,"[""Organic compost"",""Slow-release granular fertilizer""]",4,"[""Mediterranean"",""Middle East"",""Europe""]",20.0,18.0,5.0,0.3,3600.0,60.0,24.0,Rosa � centifolia,rosa gallica x r. damascena,Rosa gallica x r. damascena,576,48,2,5.0,
70807,Neapolitan Crocus,"[""Well-drained sandy loam"",""Loamy soil""]",Perennial,"[""Spring"",""Late winter""]",24,"[""Nitrogen-based fertilizers"",""Phosphorus fertilizers""]",6-Apr,"[""Mediterranean region"",""Southwestern United States"",""Southern Europe""]",14.0,12.5,5.0,0.3,840.0,50.0,24.0,Crocus neapolitanus,crocus neapolitanus,Crocus neapolitanus,6,6-Apr,2,3.5,
70808,French honeysuckle,"[""Loam"",""Sandy"",""Clay""]",Herbaceous perennial,"[""Late spring"",""Summer"",""Early autumn""]",48,"[""Nitrogen-based fertilizers"",""Phosphorus-based fertilizers"",""Potassium-based fertilizers""]",4,"[""Mediterranean region"",""Southern Europe"",""North Africa""]",20.0,15.0,3.0,0.3,24000.0,70.0,48.0,Crimson Clover,hedysarum coronarium,Hedysarum coronarium,24,60,0.5,3.0,
70809,Dotted Globularia,"[""Sandy loam"",""Loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer""]",48,"[""Complete fertilizer"",""Organic compost""]",8,"[""Mediterranean region"",""Western Europe"",""North Africa""]",20.0,18.0,5.0,0.3,6000.0,60.0,48.0,Globularia punctata,globularia punctata,Globularia punctata,12,12,0.2,5.0,
70810,globe thistle,"[""Loam"",""Sandy loam"",""Clay""]",Perennial,"[""Late spring"",""Summer"",""Early fall""]",48,"[""Organic compost"",""Slow-release fertilizer""]",8,"[""Europe"",""North America"",""Asia""]",18.0,15.0,5.0,0.3,3000.0,50.0,48.0,Globe Thistle,echinops sphaerocephalus,Echinops sphaerocephalus,100,36,0.5,5.0,
70811,globe thistle,"[""Loam"",""Sandy loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer"",""Autumn""]",48,"[""NPK"",""Compost"",""Organic fertilizer""]",4,"[""Europe"",""Asia"",""North America""]",20.0,18.0,5.0,0.4,6000.0,50.0,48.0,echinops ritro,Echinops ritro,Echinops ritro,12,48,0.5,5.0,
70812,Mixta Pumpkin,"[""Sandy loam"",""Clay loam"",""Silt loam""]",Vegetable,"[""Spring"",""Summer"",""Fall""]",48,"[""NPK 10-10-10"",""Compost"",""Bone meal""]",4,"[""North America"",""Central America"",""South America""]",25.0,20.0,5.0,0.3,6000.0,60.0,48.0,Cucurbita mixta,cucurbita mixta,Cucurbita mixta,36,60,2,5.0,
70813,Knotted pondweed,"[""Silty clay"",""Loamy sand"",""Peat moss""]",Aquatic,"[""Spring"",""Summer""]",24,"[""Liquid seaweed fertilizer"",""Organic compost""]",4,"[""Ponds"",""Lakes"",""Wetlands""]",20.0,18.0,5.0,0.8,6000.0,70.0,24.0,Potamogeton nodosus,potamogeton nodosus,Potamogeton Nodosus,24,48,3,5.0,
70814,onion,"[""Sandy loam"",""Clay loam"",""Silt loam""]",Flowering Plant,"[""Spring"",""Summer""]",24,"[""Nitrogen-based"",""Phosphorus-based"",""Potassium-based""]",4,"[""Temperate regions"",""Mediterranean climates""]",20.0,15.0,10.0,0.3,3600.0,60.0,24.0,Allium cepa,allium spec.,Allium spec.,12,24,1,10.0,
70815,Mountain Garlic,"[""Loamy"",""Sandy""]",Perennial,"[""Spring"",""Summer""]",24,"[""Organic compost"",""Slow-release granular fertilizer""]",4,"[""Mountains"",""Grasslands""]",20.0,15.0,5.0,0.2,3000.0,60.0,24.0,Allium montanum,allium montanum,Allium montanum,12,12,2,5.0,
70816,garlic chives,"[""Loam"",""Sandy Loam"",""Clay""]",Perennial,"[""Late Spring"",""Summer""]",48,"[""Organic compost"",""Slow-release granular fertilizer""]",4,"[""North America"",""Europe"",""Asia""]",18.0,15.0,5.0,0.3,6000.0,60.0,48.0,Allium odorum,allium odorum = ramosum,Allium odorum = ramosum,12,24,1,5.0,
70817,golden garlic,"[""Well-drained"",""Sandy"",""Loamy""]",Perennial,"[""Spring"",""Summer""]",48,"[""Nitrogen-based"",""Phosphorous-based"",""Potassium-based""]",8-Jun,"[""Europe"",""North America"",""Asia""]",20.0,15.0,5.0,0.3,26000.0,50.0,48.0,Allium moly,allium moly,Allium moly,8-Jun,18-Dec,2-Jan,3.5,
70818,Nodding onion,"[""Well-drained soil"",""Loamy soil""]",Perennial,"[""Late spring"",""Summer""]",48,"[""Nitrogen-based fertilizers"",""Organic compost""]",4,"[""North America"",""Europe"",""Asia""]",18.0,15.0,5.0,0.3,18000.0,60.0,48.0,allium angulosum,Allium angulosum,Allium angulosum,12,24,4,5.0,
70819,keel-fruited garlic,"[""Loam"",""Sandy Loam"",""Clay""]",Flowering Plant,"[""Spring"",""Summer""]",24,"[""NPK"",""Compost""]",4,"[""Europe"",""Asia"",""North America""]",20.0,18.0,5.0,0.4,6000.0,60.0,24.0,Allium carinatum,allium carinatum,Allium Carinatum,12,24,2,5.0,
70820,Field garlic,"[""Loam"",""Clay"",""Silt""]",Perennial,"[""Late Spring"",""Summer"",""Early Autumn""]",48,"[""NPK 10-10-10"",""Compost"",""Bone Meal""]",4,"[""Europe"",""North America"",""Asia""]",15.0,12.0,5.0,0.3,3600.0,60.0,48.0,Allium oleraceum,allium oleraceum,Allium oleraceum,12,24,2,5.0,
70821,drooping wild onion,"[""Loam"",""Sandy loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer""]",48,"[""Nitrogen-based"",""Phosphorus-based"",""Potassium-based""]",4,"[""North America"",""Europe"",""Asia""]",20.0,15.0,5.0,0.3,24000.0,50.0,48.0,Allium nutans,allium nutans,Allium nutans,12,24,1,5.0,
70822,Fernleaf Lavender,"[""Sandy loam"",""Loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer""]",24,"[""Organic compost"",""Slow-release granular fertilizer""]",8,"[""Mediterranean region"",""Southwestern United States"",""North Africa""]",20.0,18.0,2.0,0.3,6000.0,50.0,24.0,Lavandula multifida,lavandula multifida,Lavandula multifida,12,24,0.25,2.0,
70823,Spike Lavender,"[""Sandy loam"",""Well-drained""]",Perennial,"[""Spring"",""Summer""]",48,"[""Organic compost"",""Liquid seaweed fertilizer""]",4,"[""Mediterranean region"",""Southern Europe""]",18.5,15.2,2.5,0.25,25000.0,50.0,48.0,Lavandula angustifolia,lavandula latifolia,Lavandula Latifolia,16,36,0.2,2.5,
70824,French lavender,"[""Sandy loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer""]",48,"[""Organic compost"",""Slow-release granular fertilizer""]",4,"[""Mediterranean region"",""Southern Europe"",""California""]",20.0,18.0,5.0,0.3,30000.0,60.0,48.0,lavandula dentata var. candicans,Lavandula dentata var. candicans,Lavandula dentata var. candicans,144,36,0.2,5.0,
70825,perennial flax,"[""Loam"",""Sandy Loam"",""Clay Loam""]",Perennial,"[""Spring"",""Summer"",""Autumn""]",48,"[""NPK"",""Compost""]",4,"[""Europe"",""North America"",""Asia""]",15.0,18.0,5.0,0.3,6000.0,60.0,48.0,Linum perenne,linum perenne,Linum perenne,24,36,0.5,5.0,
70826,Hairy flaxseed,"[""Sandy loam"",""Loam"",""Clay loam""]",Flowering Plant,"[""Spring"",""Summer"",""Autumn""]",48,"[""NPK fertilizer"",""Organic compost""]",4,"[""Temperate regions"",""Mediterranean regions"",""Subtropical regions""]",23.0,18.0,5.0,0.25,7200.0,60.0,48.0,Linum usitatissimum,linum hirsutum,Linum hirsutum,12,36,0.5,5.0,
70827,Dyer's Toadflax,"[""Sandy loam"",""Loam"",""Clay loam""]",Flowering plant,"[""Spring"",""Summer"",""Autumn""]",48,"[""NPK fertilizer"",""Compost"",""Bone meal""]",6-Apr,"[""Europe"",""North America"",""Asia""]",20.0,12.5,5.0,0.3,840.0,50.0,48.0,Linaria genistifolia,linaria genistifolia,Linaria genistifolia,12,12,0.25,3.5,
70828,Purple Toadflax,"[""Sandy loam"",""Loam"",""Clay loam""]",Flowering Plant,"[""Spring"",""Summer""]",48,"[""Organic compost"",""Slow-release granular fertilizer""]",4,"[""Europe"",""North America"",""Asia""]",18.0,15.0,3.5,0.25,6000.0,60.0,48.0,Linaria purpurea,linaria purpurea,Linaria purpurea,12,36,0.25,3.5,
70829,Blackberry Lily,"[""Loam"",""Sandy loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer""]",48,"[""Organic compost"",""Slow-release granular fertilizer""]",4,"[""North America"",""Asia"",""Europe""]",20.0,15.0,5.0,0.4,30000.0,60.0,48.0,Belamcanda chinensis,belamcanda chinensis,Belamcanda chinensis,144,48,0.5,5.0,
70830,Hollowroot,"[""Loamy"",""Sandy""]",Perennial,"[""Spring"",""Early Summer""]",48,"[""Organic Fertilizer""]",4,"[""Shaded Gardens"",""Woodland Areas""]",15.0,12.0,5.0,0.3,24000.0,60.0,48.0,Corydalis cava,corydalis cava,Corydalis cava,12,8,0.2,5.0,
70831,Luminescent Panellus,"[""Well-drained soil"",""Rich organic soil""]",Fungi,"[""Spring"",""Fall""]",48,"[""Organic compost"",""Mushroom fertilizer""]",4,"[""Temperate regions"",""Deciduous forests""]",18.0,15.0,5.0,0.4,6000.0,80.0,48.0,panellus stipticus,Panellus stipticus,Panellus stipticus,12,6,0.2,5.0,
70832,Japanese lily,"[""Loam"",""Sandy Loam"",""Clay""]",Flowering Plant,"[""Late Spring"",""Summer"",""Early Fall""]",24,"[""NPK 10-10-10"",""Bone Meal"",""Compost""]",4,"[""North America"",""Europe"",""Asia""]",20.0,18.0,5.0,0.3,30000.0,60.0,24.0,lilium speciosum,Lilium speciosum,Lilium Speciosum,12,48,2,5.0,
70833,Lily of the Valley,"[""Loamy"",""Sandy""]",Flowering Plant,"[""Spring"",""Summer""]",24,"[""Organic compost"",""Bone meal""]",4,"[""Mediterranean region"",""North America"",""Europe""]",20.0,15.0,5.0,0.4,18000.0,60.0,24.0,Lilium candidum,l�lium c�ndidum,L�lium C�ndidum,12,36,4,5.0,
70834,Sticky nightshade,"[""Sandy loam"",""Loamy sand"",""Clay loam""]",Perennial,"[""Spring"",""Summer"",""Fall""]",48,"[""NPK 10-10-10"",""Compost"",""Bone meal""]",4,"[""North America"",""South America"",""Europe""]",20.0,18.0,5.0,0.3,3600.0,70.0,48.0,Litchi chinensis,solanum sisymbriifolium,Solanum sisymbriifolium,36,60,0.5,5.0,
