Name,Image URL 1,Description
Violetta Lunga Eggplant Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/v/i/violetta_lunga_eggplant.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Staking Recommended, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity60 Days Stem TypeBranching Stem Plant HardinessTender Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeElongated"
Victoria Rhubarb Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/v/i/victoria_rhubarb.webp,"More Information HarvestingHarvest when Mature, Cut & Come Again Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Good for Overwintering, Cold Tolerant Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity45-50 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecyclePerennial Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeStalk - Stem"
Turkish Orange Eggplant Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/t/u/turkish_orange_eggplant.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Staking Recommended, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity90 Days Stem TypeBranching Stem Plant HardinessTender Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeOblate"
Toscano Kale Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/t/o/toscano_kale.webp,"More Information HarvestingHarvest when Mature, Harvest when Juvenile Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Recommended for Winter Harvest, Start Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow, Early Harvest, Fast Growing, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity55 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height16 - 20 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesPatio Container Friendly, Edible ShapeLeaf"
Tokyo Long Onion Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/t/o/tokyo_long_onion.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop Additional CharacteristicsBest Suited for Spring & Fall Crop, Start Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity75 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesEdible ShapeBulb, Stalk - Stem"
Tendersweet Carrot Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/t/e/tendersweet_carrots.webp,"More Information HarvestingHarvest when Mature, Harvest when Juvenile Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Cold Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity70 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeTapered, Root"
Tendergreen Burpless Cucumber Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/t/e/tendergreen_burpless_cucumber.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Excellent for Trellising, Grows Well in Containers Additional CharacteristicsEasy to Grow, Fast Growing Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity55 Days Stem TypeBranching Stem Plant HardinessTender Plant Height41 - 60 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeElongated"
Tender Gold Cabbage Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/t/e/tender_gold_cabbage.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop Additional CharacteristicsBest Suited for Spring & Fall Crop, Recommended for Summer Planting for Fall Harvest, Cold Tolerant, Easy to Grow, Early Harvest, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity45-50 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeLeaf, Head"
Tango Lettuce Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/t/a/tango_lettuce.webp,"More Information HarvestingHarvest when Mature, Harvest when Juvenile, Cut & Come Again Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Start Early for Transplants, Cold Tolerant, Fast Growing, Slow to Bolt, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun, Partial Sun Seed TypeHeirloom, Open Pollinated Days to Maturity45 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeLeaf"
Sweet Rainbow Mix Pepper Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/w/sweet_rainbow_mix_peppers.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Easy to Grow, Fast Growing Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Hybrid (F1), Open Pollinated Days to Maturity70 Days Stem TypeBranching Stem Plant HardinessTender Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeElongated, Bell"
Sweet Banana Pepper Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/w/sweet_banana_pepper.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsAAS (All-American Selections) Winner, Start Early for Transplants, Easy to Grow, Fast Growing Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity67 Days Stem TypeBranching Stem Plant HardinessTender Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeTapered"
Suyo Long Cucumber Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/u/suyo_long_cucumber.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Excellent for Trellising, Grows Well in Containers Additional CharacteristicsHeat Tolerant, Easy to Grow, Parthenocarpic Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity60 Days Stem TypeBranching Stem Plant HardinessTender Plant Height41 - 60 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesPatio Container Friendly, Edible ShapeElongated"
Sugar Snap Pea Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/u/sugar_snap_pea.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Excellent for Trellising, Netting Recommended Additional CharacteristicsBest Suited for Spring & Fall Crop, Recommended for Summer Planting for Fall Harvest, Cold Tolerant, Easy to Grow, Fast Growing Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity70 Days Stem TypeBranching Stem Plant HardinessHalf Hardy Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeSeeds - Bean"
Sugar Beet Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/u/sugar_beets.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop Additional CharacteristicsBest Suited for Spring & Fall Crop, Cold Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom Days to Maturity40 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeTapered, Root"
Sugar Baby Watermelon Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/u/sugar_baby_watermelon.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Netting Recommended Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity80 Days Stem TypeBranching Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeRound"
Star of David Okra Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/t/star_of_david_okra.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Staking Recommended Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow, Early Harvest, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity66 Days Stem TypeBranching Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesEdible ShapeTapered"
Southern Giant Curled Mustard Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/o/southern_giant_curled_mustard.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer Additional CharacteristicsAAS (All-American Selections) Winner, Best Suited for Spring & Fall Crop, Recommended for Summer Planting for Fall Harvest, Cold Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity45 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeLeaf"
Small Sugar Pie Pumpkin Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/m/small_sugar_pie_pumpkin.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop Additional CharacteristicsRecommended for Summer Planting for Fall Harvest, Start Early for Transplants, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity100 Days Stem TypeBranching Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeElongated, Round"
Small Fruits Mix Gourd Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/m/small_fruits_gourd_mix.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Excellent for Trellising Additional CharacteristicsRecommended for Summer Planting for Fall Harvest, Start Early for Transplants, Heat Tolerant Flowering MonthFlowers for Reproduction Garden StyleCutting / Cut Flowers, Heirloom & Heritage Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity110 Days Stem TypeBranching Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Excellent for Drying & Crafts, Climbers & Vines, Edible ShapeTextural, Elongated, Tapered, Oblate"
Silver Queen Corn Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/i/silver_king_corn.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop Additional CharacteristicsHeat Tolerant, Easy to Grow, Fast Growing Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity84 Days Stem TypeSingle Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeElongated"
Scarlet Kale Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/c/scarlet_kale_1.webp,"More Information HarvestingHarvest when Mature, Harvest when Juvenile Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Recommended for Winter Harvest, Start Early for Transplants, Good for Overwintering, Cold Tolerant, Easy to Grow, Early Harvest, Slow to Bolt, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleCutting / Cut Flowers, Kitchen Culinary, Victorian Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity80 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height31 - 40 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesBouquet Filler Greens, Patio Container Friendly, Ornamental, Edible ShapeLeaf"
Salad Bowl Red Lettuce Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/a/salad_bowl_red_lettuce.webp,"More Information HarvestingHarvest when Mature, Harvest when Juvenile, Cut & Come Again Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Start Early for Transplants, Cold Tolerant, Heat Tolerant, Easy to Grow, Early Harvest, Slow to Bolt, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity50 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeLeaf, Head"
Salad Bowl Green Lettuce Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/a/salad_bowl_green_lettuce.webp,"More Information HarvestingHarvest when Mature, Harvest when Juvenile Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsAAS (All-American Selections) Winner, Best Suited for Spring & Fall Crop, Recommended for Summer Planting for Fall Harvest, Recommended for Winter Harvest, Start Early for Transplants, Cold Tolerant, Easy to Grow, Early Harvest, Fast Growing, Slow to Bolt Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to Maturity45 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeLeaf, Head"
